CustomerID,Gender,Age,TenureMonths,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6M,TechSupport,OnlineSecurity,Region,Churned,ChurnFlag,ChurnRiskScore,RiskSegment
CUST7902,Male,61,1,Month-to-month,No Internet,Credit Card,729.92,657.58,0,No,Yes,Central,Yes,1,0.639,Medium
CUST7903,Male,40,47,Month-to-month,DSL,UPI Autopay,2992.91,147567.57,5,No,No,Central,No,0,0.707,High
CUST7904,Female,67,19,One year,DSL,Credit Card,1048.46,19152.77,3,No,No,East,No,0,0.263,Low
CUST7905,Male,66,61,Two year,Fiber,UPI Autopay,1015.17,57406.21,4,Yes,No,West,Yes,1,0.266,Low
CUST7906,Female,44,33,Two year,Fiber,UPI Autopay,2499.03,83224.93,2,No,No,Central,No,0,0.264,Low
CUST7907,Female,65,29,One year,Fiber,UPI Autopay,3465.59,94145.99,2,No,Yes,East,No,0,0.295,Low
CUST7908,Male,29,31,Two year,Fiber,UPI Autopay,2565.1,82474.5,1,Yes,No,East,No,0,0.224,Low
CUST7909,Female,54,5,One year,DSL,UPI Autopay,1420.49,7253.02,1,No,Yes,Central,Yes,1,0.248,Low
CUST7910,Male,47,71,One year,DSL,Bank Transfer,916.3,59118.79,2,No,No,South,No,0,0.13,Low
CUST7911,Male,27,23,Two year,DSL,Credit Card,2005.85,44769.61,3,No,No,South,No,0,0.259,Low
CUST7912,Male,25,57,One year,Fiber,Bank Transfer,1348.67,76491.59,0,No,Yes,West,No,0,0.135,Low
CUST7913,Female,39,1,Month-to-month,DSL,Electronic Check,3015.94,2958.41,5,Yes,No,West,Yes,1,0.906,High
CUST7914,Female,28,52,Month-to-month,No Internet,Credit Card,1349.35,68200.84,3,Yes,No,West,No,0,0.637,Medium
CUST7915,Male,43,4,One year,DSL,Electronic Check,1838.96,7071.94,0,No,No,East,Yes,1,0.301,Low
CUST7916,Male,20,43,One year,Fiber,Electronic Check,2022.61,84288.42,1,Yes,No,North,Yes,1,0.274,Low
CUST7917,Male,44,2,One year,DSL,Electronic Check,1594.67,3143.9,3,Yes,No,East,Yes,1,0.457,Medium
CUST7918,Male,20,29,Two year,Fiber,Credit Card,971.14,27974.18,6,Yes,No,Central,No,0,0.438,Medium
CUST7919,Female,50,24,Month-to-month,Fiber,Bank Transfer,455.21,11140.12,1,No,No,North,No,0,0.572,Medium
CUST7920,Female,52,50,Two year,Fiber,Credit Card,2769.7,140084.73,1,No,No,North,No,0,0.159,Low
CUST7921,Male,34,66,Month-to-month,DSL,Bank Transfer,1134.38,75547.98,3,Yes,No,South,No,0,0.517,Medium
CUST7922,Male,67,61,Two year,Fiber,Electronic Check,1580.39,97054.05,3,No,No,Central,No,0,0.303,Low
CUST7923,Male,29,18,One year,Fiber,Bank Transfer,887.86,15806.83,2,No,Yes,East,No,0,0.256,Low
CUST7924,Female,61,55,Two year,Fiber,Electronic Check,914.91,52400.63,2,No,Yes,North,Yes,1,0.222,Low
CUST7925,Male,52,36,Two year,DSL,Electronic Check,3320.27,110391.16,2,No,Yes,South,No,0,0.291,Low
CUST7926,Male,52,22,Month-to-month,DSL,Credit Card,947.16,19250.02,1,Yes,No,East,No,0,0.565,Medium
CUST7927,Female,35,68,Two year,Fiber,Electronic Check,3449.85,244000.6,0,No,Yes,East,No,0,0.137,Low
CUST7928,Male,35,11,Two year,DSL,UPI Autopay,1894.48,20973.83,1,Yes,No,North,No,0,0.221,Low
CUST7929,Male,30,35,Month-to-month,Fiber,UPI Autopay,2536.04,88616.91,4,Yes,No,South,No,0,0.754,High
CUST7930,Female,49,26,Month-to-month,Fiber,Bank Transfer,2848.13,76414.18,1,No,No,East,Yes,1,0.641,Medium
CUST7931,Male,55,36,Two year,DSL,Electronic Check,308.24,10743.14,2,No,No,East,No,0,0.231,Low
CUST7932,Female,57,13,Two year,Fiber,Bank Transfer,3446.1,42902.4,3,No,No,East,No,0,0.395,Medium
CUST7933,Female,44,47,Month-to-month,Fiber,Electronic Check,3066.76,142546.86,1,No,Yes,Central,Yes,1,0.674,High
CUST7934,Male,38,16,One year,Fiber,Bank Transfer,2734.85,44409.42,4,No,No,West,No,0,0.464,Medium
CUST7935,Female,26,56,Two year,DSL,Electronic Check,1454.6,77595.73,4,No,No,West,No,0,0.281,Low
CUST7936,Male,48,56,Two year,DSL,UPI Autopay,2491.22,141338.81,0,No,No,South,No,0,0.104,Low
CUST7937,Male,41,37,Month-to-month,DSL,Electronic Check,2608.31,90126.13,1,No,No,South,No,0,0.651,Medium
CUST7938,Female,24,58,Month-to-month,Fiber,UPI Autopay,1579.11,88073.66,3,Yes,No,Central,Yes,1,0.625,Medium
CUST7939,Female,55,18,Month-to-month,Fiber,Credit Card,835.15,13759.23,2,No,Yes,Central,No,0,0.678,High
CUST7940,Male,56,15,One year,DSL,Bank Transfer,2269.53,34315.47,4,No,No,South,No,0,0.374,Medium
CUST7941,Male,25,69,Two year,Fiber,UPI Autopay,2201.63,140251.85,1,Yes,No,Central,No,0,0.147,Low
CUST7942,Male,45,60,Two year,Fiber,Credit Card,2434.11,135997.47,5,Yes,Yes,North,Yes,1,0.271,Low
CUST7943,Female,45,53,One year,DSL,Electronic Check,1066.8,51374.22,1,No,No,East,No,0,0.182,Low
CUST7944,Female,26,11,Month-to-month,Fiber,Electronic Check,2664.61,28090.05,0,Yes,No,West,Yes,1,0.779,High
CUST7945,Male,21,2,Month-to-month,DSL,Electronic Check,2878.99,5776.83,3,Yes,No,South,No,0,0.851,High
CUST7946,Female,67,2,Two year,DSL,Electronic Check,1466.24,2782.33,0,No,No,South,No,0,0.283,Low
CUST7947,Male,50,49,Month-to-month,DSL,Electronic Check,1386.65,64834.92,1,Yes,No,North,Yes,1,0.582,Medium
CUST7948,Male,33,71,Month-to-month,DSL,Electronic Check,1838.14,129575.74,4,No,No,East,No,0,0.626,Medium
CUST7949,Female,58,12,One year,DSL,Electronic Check,1376.06,17165.83,2,No,No,East,Yes,1,0.341,Medium
CUST7950,Female,23,12,Month-to-month,DSL,UPI Autopay,1308.83,15700.85,4,No,Yes,East,No,0,0.696,High
CUST7951,Female,61,23,One year,DSL,UPI Autopay,2189.09,47125.75,4,Yes,No,West,No,0,0.371,Medium
CUST7952,Female,50,2,One year,No Internet,Bank Transfer,1808.44,3561.14,2,Yes,No,North,No,0,0.357,Medium
CUST7953,Female,51,10,Month-to-month,DSL,Electronic Check,1238.09,11981.65,1,Yes,No,East,No,0,0.706,High
CUST7954,Female,24,62,Month-to-month,Fiber,Electronic Check,2903.76,177924.2,3,No,No,West,Yes,1,0.7,High
CUST7955,Male,66,65,Month-to-month,Fiber,Credit Card,2852.0,187908.62,3,No,No,East,No,0,0.578,Medium
CUST7956,Female,61,24,One year,Fiber,UPI Autopay,442.44,9766.89,3,No,No,Central,No,0,0.314,Low
CUST7957,Male,62,70,Month-to-month,No Internet,Credit Card,2141.75,136741.07,2,No,No,South,Yes,1,0.517,Medium
CUST7958,Male,67,13,Month-to-month,No Internet,UPI Autopay,3470.2,43000.23,7,No,No,South,Yes,1,0.903,High
CUST7959,Female,67,40,Month-to-month,DSL,Credit Card,2311.48,85943.69,2,No,No,East,No,0,0.563,Medium
CUST7960,Male,50,56,Month-to-month,No Internet,Bank Transfer,1605.37,94301.38,1,Yes,No,North,No,0,0.503,Medium
CUST7961,Female,66,26,Month-to-month,Fiber,Credit Card,1697.01,42609.59,2,No,No,North,No,0,0.658,Medium
CUST7962,Male,38,66,Month-to-month,No Internet,Credit Card,2949.84,197305.29,0,No,Yes,East,No,0,0.39,Medium
CUST7963,Male,32,14,Month-to-month,Fiber,UPI Autopay,411.17,5214.37,2,No,No,Central,Yes,1,0.686,High
CUST7964,Female,45,36,Two year,Fiber,UPI Autopay,1274.19,46638.26,4,No,No,West,Yes,1,0.309,Low
CUST7965,Female,67,49,One year,Fiber,Credit Card,1153.81,57438.93,2,No,Yes,Central,No,0,0.214,Low
CUST7966,Male,25,49,One year,No Internet,UPI Autopay,2963.38,144664.85,0,Yes,Yes,Central,No,0,0.172,Low
CUST7967,Female,50,39,One year,DSL,Bank Transfer,2167.68,87040.54,3,Yes,No,West,No,0,0.262,Low
CUST7968,Female,68,29,One year,DSL,UPI Autopay,2823.99,74884.94,2,Yes,Yes,Central,No,0,0.272,Low
CUST7969,Male,40,54,Month-to-month,Fiber,UPI Autopay,1881.21,93689.33,3,Yes,No,East,No,0,0.628,Medium
CUST7970,Male,56,13,Month-to-month,Fiber,Bank Transfer,1791.16,23193.87,2,Yes,No,South,Yes,1,0.741,High
CUST7971,Female,40,62,Two year,Fiber,Credit Card,1203.37,70487.03,3,No,No,North,No,0,0.175,Low
CUST7972,Female,28,21,Two year,DSL,Bank Transfer,2410.46,53036.78,2,No,Yes,South,No,0,0.219,Low
CUST7973,Male,19,20,One year,No Internet,Bank Transfer,646.46,12123.52,1,No,No,North,No,0,0.208,Low
CUST7974,Female,57,4,One year,Fiber,Credit Card,2065.3,7971.58,3,No,No,East,Yes,1,0.405,Medium
CUST7975,Female,19,34,Month-to-month,DSL,Credit Card,1023.08,33827.87,2,No,No,North,Yes,1,0.525,Medium
CUST7976,Male,43,13,Two year,Fiber,Electronic Check,3081.95,38779.75,0,No,Yes,Central,No,0,0.367,Medium
CUST7977,Female,44,35,One year,Fiber,Bank Transfer,3401.27,123066.8,3,Yes,No,East,No,0,0.326,Low
CUST7978,Female,33,64,One year,Fiber,Credit Card,2566.13,161029.98,0,No,No,East,No,0,0.117,Low
CUST7979,Female,38,69,Month-to-month,No Internet,Electronic Check,1271.12,82366.21,1,No,No,South,No,0,0.552,Medium
CUST7980,Male,42,6,Month-to-month,DSL,Bank Transfer,2912.14,16511.09,2,No,No,West,Yes,1,0.745,High
CUST7981,Male,56,31,Two year,Fiber,Credit Card,319.15,9505.13,1,No,No,West,No,0,0.202,Low
CUST7982,Male,27,2,Two year,DSL,UPI Autopay,2069.35,3908.67,3,No,No,West,No,0,0.352,Medium
CUST7983,Male,21,30,Month-to-month,Fiber,Credit Card,871.23,26705.11,2,No,No,West,No,0,0.647,Medium
CUST7984,Male,60,24,Month-to-month,No Internet,Bank Transfer,1417.38,33798.82,1,No,No,North,Yes,1,0.609,Medium
CUST7985,Male,24,39,Month-to-month,Fiber,Electronic Check,2077.16,74102.82,5,Yes,No,Central,Yes,1,0.852,High
CUST7986,Male,22,38,Month-to-month,Fiber,UPI Autopay,3466.57,125549.95,0,No,No,South,No,0,0.568,Medium
CUST7987,Female,51,25,Two year,Fiber,Credit Card,765.12,19011.71,1,No,Yes,North,No,0,0.18,Low
CUST7988,Female,59,27,Month-to-month,DSL,Electronic Check,1701.76,45229.77,2,No,No,Central,Yes,1,0.724,High
CUST7989,Female,53,64,Month-to-month,No Internet,Credit Card,2779.83,174863.35,3,Yes,No,East,No,0,0.582,Medium
CUST7990,Female,65,68,One year,Fiber,Bank Transfer,2037.38,129085.13,3,No,No,Central,No,0,0.217,Low
CUST7991,Female,23,39,Month-to-month,DSL,Bank Transfer,700.4,24746.69,4,Yes,Yes,North,Yes,1,0.607,Medium
CUST7992,Female,19,44,Month-to-month,Fiber,Electronic Check,2987.57,134593.33,2,No,No,North,Yes,1,0.693,High
CUST7993,Female,39,18,Two year,Fiber,UPI Autopay,508.2,9576.62,2,Yes,No,North,No,0,0.242,Low
CUST7994,Male,40,28,Two year,Fiber,Electronic Check,2881.12,73827.76,2,Yes,No,Central,Yes,1,0.422,Medium
CUST7995,Male,35,11,Month-to-month,No Internet,Bank Transfer,2245.74,25094.07,2,Yes,Yes,West,No,0,0.752,High
CUST7996,Male,66,58,Month-to-month,Fiber,Credit Card,645.97,36384.66,0,No,Yes,South,Yes,1,0.439,Medium
CUST7997,Male,27,19,Month-to-month,DSL,Electronic Check,1490.46,27923.18,0,No,Yes,North,No,0,0.602,Medium
CUST7998,Male,31,4,Month-to-month,Fiber,Electronic Check,1807.0,6895.47,5,Yes,No,East,No,0,0.895,High
CUST7999,Female,39,39,Two year,No Internet,UPI Autopay,2281.0,80517.32,2,No,No,South,No,0,0.221,Low
CUST8000,Female,19,45,One year,Fiber,Credit Card,3384.63,152843.89,0,Yes,Yes,Central,No,0,0.185,Low
CUST8001,Female,64,6,Two year,No Internet,Bank Transfer,762.49,4529.22,3,Yes,No,North,Yes,1,0.326,Low
CUST8002,Female,49,4,Month-to-month,DSL,UPI Autopay,3199.25,13207.26,2,No,Yes,East,Yes,1,0.718,High
CUST8003,Female,44,40,One year,DSL,UPI Autopay,946.07,37647.13,1,Yes,No,North,Yes,1,0.15,Low
CUST8004,Male,69,27,Two year,DSL,Bank Transfer,1637.82,40923.19,0,No,Yes,North,No,0,0.139,Low
CUST8005,Male,48,2,Month-to-month,No Internet,Electronic Check,1208.48,2512.18,2,Yes,No,East,Yes,1,0.811,High
CUST8006,Male,22,67,One year,Fiber,Bank Transfer,1621.03,106571.52,4,No,Yes,South,Yes,1,0.218,Low
CUST8007,Female,43,9,One year,No Internet,UPI Autopay,3200.07,26037.19,2,No,No,West,Yes,1,0.403,Medium
CUST8008,Male,26,4,Two year,Fiber,Credit Card,419.72,1726.39,3,Yes,No,West,No,0,0.355,Medium
CUST8009,Male,50,54,Month-to-month,Fiber,UPI Autopay,3133.65,160920.15,1,No,No,Central,No,0,0.569,Medium
CUST8010,Male,56,8,Month-to-month,Fiber,Bank Transfer,3175.22,25542.61,2,No,No,West,No,0,0.798,High
CUST8011,Male,53,68,Month-to-month,Fiber,Bank Transfer,2697.27,169687.38,1,No,No,South,Yes,1,0.482,Medium
CUST8012,Female,53,59,One year,No Internet,Electronic Check,435.43,26836.34,2,No,No,North,No,0,0.231,Low
CUST8013,Female,38,14,Month-to-month,DSL,Electronic Check,3005.45,43880.14,4,No,No,North,Yes,1,0.827,High
CUST8014,Male,38,58,Two year,DSL,UPI Autopay,3217.47,193153.37,1,No,No,West,No,0,0.13,Low
CUST8015,Male,22,50,One year,Fiber,Credit Card,2761.88,135905.85,1,No,No,Central,No,0,0.199,Low
CUST8016,Male,62,38,Month-to-month,Fiber,Credit Card,791.8,28792.07,2,Yes,No,North,Yes,1,0.619,Medium
CUST8017,Male,56,17,Month-to-month,Fiber,UPI Autopay,2858.94,49986.27,3,No,Yes,Central,No,0,0.784,High
CUST8018,Female,57,18,Two year,DSL,Electronic Check,704.08,12653.36,3,No,Yes,West,No,0,0.336,Medium
CUST8019,Female,28,10,Month-to-month,DSL,Bank Transfer,1392.78,14175.63,3,No,Yes,North,No,0,0.659,Medium
CUST8020,Female,39,41,One year,Fiber,Bank Transfer,2987.75,116198.28,1,No,Yes,North,No,0,0.193,Low
CUST8021,Female,34,18,Month-to-month,DSL,UPI Autopay,793.37,14943.42,1,No,No,Central,Yes,1,0.57,Medium
CUST8022,Male,25,13,Month-to-month,DSL,Credit Card,1671.46,21128.87,2,No,No,West,No,0,0.671,High
CUST8023,Male,63,16,Month-to-month,DSL,Credit Card,2652.83,44399.27,1,Yes,No,Central,No,0,0.681,High
CUST8024,Female,31,50,One year,DSL,UPI Autopay,3150.98,161454.88,4,No,No,East,No,0,0.228,Low
CUST8025,Male,21,43,Month-to-month,DSL,UPI Autopay,1254.05,49011.56,0,Yes,Yes,West,No,0,0.456,Medium
CUST8026,Female,29,30,Two year,Fiber,Bank Transfer,871.62,26812.7,2,Yes,No,East,No,0,0.223,Low
CUST8027,Female,28,48,Month-to-month,DSL,Electronic Check,3360.31,159688.52,3,No,No,South,No,0,0.69,High
CUST8028,Male,52,6,Two year,No Internet,UPI Autopay,1204.62,7421.58,4,No,No,East,Yes,1,0.38,Medium
CUST8029,Male,27,9,Month-to-month,Fiber,Credit Card,1624.64,14285.38,3,No,Yes,West,No,0,0.765,High
CUST8030,Male,35,64,One year,DSL,UPI Autopay,3139.71,199264.95,3,Yes,No,North,No,0,0.171,Low
CUST8031,Female,35,9,Month-to-month,Fiber,Credit Card,808.73,7490.57,5,No,Yes,West,No,0,0.805,High
CUST8032,Female,27,59,Month-to-month,Fiber,Bank Transfer,2041.63,119904.43,0,No,No,Central,No,0,0.459,Medium
CUST8033,Male,50,43,One year,No Internet,UPI Autopay,3307.57,128408.42,2,Yes,No,North,No,0,0.258,Low
CUST8034,Female,42,32,Month-to-month,Fiber,UPI Autopay,1176.74,35763.65,3,No,No,South,No,0,0.676,High
CUST8035,Female,31,2,Two year,Fiber,Bank Transfer,2471.23,4709.2,1,Yes,No,West,No,0,0.35,Medium
CUST8036,Male,34,46,One year,Fiber,Bank Transfer,2808.38,121252.87,0,No,No,Central,No,0,0.186,Low
CUST8037,Male,20,30,One year,Fiber,Credit Card,914.85,26478.79,4,No,Yes,South,No,0,0.313,Low
CUST8038,Female,41,25,One year,DSL,Bank Transfer,2344.41,58189.38,3,No,No,South,No,0,0.28,Low
CUST8039,Female,51,12,Month-to-month,Fiber,Bank Transfer,595.96,6533.81,5,No,Yes,North,No,0,0.771,High
CUST8040,Female,29,35,Month-to-month,DSL,Electronic Check,2860.49,104269.03,5,Yes,No,East,Yes,1,0.806,High
CUST8041,Male,32,22,Month-to-month,DSL,Credit Card,2956.91,63057.98,1,No,No,East,Yes,1,0.604,Medium
CUST8042,Male,69,71,Two year,Fiber,Bank Transfer,2667.49,191742.88,5,No,No,South,No,0,0.248,Low
CUST8043,Female,48,7,Month-to-month,Fiber,Credit Card,3156.58,20058.08,2,Yes,No,South,Yes,1,0.792,High
CUST8044,Male,46,60,Month-to-month,Fiber,Credit Card,1855.63,105209.56,1,No,No,North,No,0,0.483,Medium
CUST8045,Male,35,22,Two year,DSL,UPI Autopay,3129.13,68054.97,1,Yes,No,West,No,0,0.248,Low
CUST8046,Female,57,40,One year,No Internet,Credit Card,2768.76,112861.42,2,No,No,North,No,0,0.233,Low
CUST8047,Male,46,59,Two year,No Internet,Bank Transfer,1447.18,83457.12,5,No,Yes,North,No,0,0.243,Low
CUST8048,Female,33,51,Month-to-month,DSL,Credit Card,663.2,32280.07,0,No,No,South,No,0,0.387,Medium
CUST8049,Female,27,52,Month-to-month,DSL,Bank Transfer,1850.22,86858.89,4,No,No,South,Yes,1,0.601,Medium
CUST8050,Female,56,59,Month-to-month,Fiber,Bank Transfer,3421.74,196299.8,2,Yes,No,North,Yes,1,0.567,Medium
CUST8051,Male,54,6,One year,No Internet,Electronic Check,1999.92,11306.84,1,Yes,No,South,Yes,1,0.437,Medium
CUST8052,Male,39,34,Month-to-month,Fiber,UPI Autopay,2512.61,80379.81,2,Yes,No,Central,Yes,1,0.702,High
CUST8053,Female,21,5,One year,Fiber,Bank Transfer,3475.46,18079.43,0,No,Yes,West,No,0,0.323,Low
CUST8054,Female,42,4,One year,Fiber,UPI Autopay,2461.41,10223.38,3,No,No,East,No,0,0.415,Medium
CUST8055,Female,39,39,Month-to-month,DSL,UPI Autopay,2090.68,83174.16,3,No,No,East,Yes,1,0.594,Medium
CUST8056,Male,35,17,One year,No Internet,Credit Card,3374.91,57043.85,3,No,No,North,No,0,0.386,Medium
CUST8057,Female,46,20,Month-to-month,Fiber,UPI Autopay,425.7,8546.75,4,No,No,East,No,0,0.721,High
CUST8058,Female,54,45,Two year,Fiber,Electronic Check,2208.28,90967.69,1,No,No,South,No,0,0.256,Low
CUST8059,Female,47,1,Month-to-month,Fiber,Credit Card,2702.09,2483.99,0,No,No,South,Yes,1,0.707,High
CUST8060,Female,47,30,One year,No Internet,UPI Autopay,2938.67,81354.91,2,No,No,East,No,0,0.277,Low
CUST8061,Male,64,68,Month-to-month,Fiber,Bank Transfer,2950.83,191960.67,1,No,No,North,No,0,0.465,Medium
CUST8062,Male,66,26,Month-to-month,DSL,Credit Card,1611.94,39988.44,0,Yes,No,North,Yes,1,0.523,Medium
CUST8063,Female,29,3,Two year,DSL,Credit Card,1104.03,3296.83,2,Yes,Yes,East,No,0,0.239,Low
CUST8064,Female,52,49,Month-to-month,Fiber,Electronic Check,2066.65,92859.58,3,Yes,No,South,Yes,1,0.751,High
CUST8065,Male,29,37,Month-to-month,No Internet,Credit Card,1972.6,72146.68,1,Yes,No,North,No,0,0.58,Medium
CUST8066,Female,69,42,Month-to-month,DSL,UPI Autopay,3463.53,150218.85,1,No,No,West,No,0,0.557,Medium
CUST8067,Male,48,21,Month-to-month,Fiber,Credit Card,383.98,8084.53,3,No,No,West,Yes,1,0.714,High
CUST8068,Male,38,7,Two year,DSL,Credit Card,1410.77,9260.86,2,No,Yes,West,No,0,0.26,Low
CUST8069,Male,63,26,Month-to-month,Fiber,Bank Transfer,667.19,15737.92,1,No,No,North,No,0,0.588,Medium
CUST8070,Female,33,9,Month-to-month,DSL,Credit Card,1470.59,11915.85,1,No,Yes,North,Yes,1,0.574,Medium
CUST8071,Female,44,20,One year,DSL,Credit Card,3464.49,66712.73,1,No,Yes,East,No,0,0.231,Low
CUST8072,Female,45,39,Month-to-month,Fiber,Credit Card,831.03,29837.69,3,No,No,North,Yes,1,0.63,Medium
CUST8073,Female,63,44,Month-to-month,DSL,Electronic Check,572.29,23969.51,1,No,No,East,Yes,1,0.567,Medium
CUST8074,Female,28,46,Two year,Fiber,Bank Transfer,2920.14,135722.5,1,Yes,Yes,East,No,0,0.171,Low
CUST8075,Female,55,24,One year,Fiber,Electronic Check,3272.8,76392.23,3,Yes,No,Central,Yes,1,0.526,Medium
CUST8076,Male,19,24,One year,Fiber,Credit Card,2580.23,59909.49,5,Yes,No,Central,No,0,0.486,Medium
CUST8077,Male,41,23,Two year,DSL,Credit Card,1374.16,28676.03,2,No,Yes,South,Yes,1,0.203,Low
CUST8078,Male,58,36,Two year,Fiber,Electronic Check,3308.03,110290.46,1,No,Yes,North,No,0,0.291,Low
CUST8079,Male,25,17,Two year,Fiber,Bank Transfer,456.47,7715.27,2,No,No,North,No,0,0.231,Low
CUST8080,Female,46,7,Month-to-month,DSL,UPI Autopay,894.28,6103.6,1,Yes,Yes,West,Yes,1,0.619,Medium
CUST8081,Female,60,62,Month-to-month,DSL,Electronic Check,1825.57,104638.64,0,No,No,West,Yes,1,0.506,Medium
CUST8082,Male,18,69,Month-to-month,Fiber,Bank Transfer,2348.67,166504.61,3,No,No,South,Yes,1,0.548,Medium
CUST8083,Male,59,60,Month-to-month,Fiber,Electronic Check,2006.93,122329.78,2,Yes,No,South,Yes,1,0.677,High
CUST8084,Male,19,21,Month-to-month,Fiber,UPI Autopay,734.51,15600.27,2,No,No,Central,No,0,0.671,High
CUST8085,Female,33,44,One year,No Internet,Electronic Check,1788.34,77275.0,2,No,No,South,No,0,0.298,Low
CUST8086,Male,68,7,Two year,Fiber,Bank Transfer,2024.37,13547.34,5,No,Yes,South,No,0,0.476,Medium
CUST8087,Male,65,44,Month-to-month,Fiber,Bank Transfer,587.34,26222.33,3,Yes,Yes,South,No,0,0.648,Medium
CUST8088,Female,66,60,Two year,Fiber,Bank Transfer,981.17,57277.16,1,No,No,South,No,0,0.141,Low
CUST8089,Male,26,31,One year,Fiber,Bank Transfer,1658.2,52830.41,3,Yes,No,East,No,0,0.304,Low
CUST8090,Female,35,32,Month-to-month,Fiber,Bank Transfer,961.17,28836.56,0,Yes,Yes,North,No,0,0.51,Medium
CUST8091,Male,64,30,Two year,Fiber,Electronic Check,2222.21,69482.9,3,No,No,North,No,0,0.388,Medium
CUST8092,Female,29,52,One year,DSL,Credit Card,2620.64,124965.84,1,Yes,Yes,East,No,0,0.138,Low
CUST8093,Male,31,17,Month-to-month,No Internet,Credit Card,401.23,6998.16,1,No,No,South,No,0,0.604,Medium
CUST8094,Male,27,3,One year,Fiber,Credit Card,2887.78,8806.14,2,No,No,Central,No,0,0.428,Medium
CUST8095,Female,18,13,Month-to-month,No Internet,Electronic Check,2229.87,29115.37,2,No,No,South,Yes,1,0.793,High
CUST8096,Male,45,35,Two year,Fiber,UPI Autopay,3426.38,124918.68,2,No,No,South,No,0,0.264,Low
CUST8097,Female,36,63,Month-to-month,Fiber,Bank Transfer,974.25,61810.38,2,No,No,South,No,0,0.515,Medium
CUST8098,Female,24,9,Two year,DSL,Credit Card,3104.33,27220.88,3,Yes,Yes,North,No,0,0.324,Low
CUST8099,Female,54,7,One year,DSL,Electronic Check,3140.76,23036.45,1,No,Yes,East,No,0,0.367,Medium
CUST8100,Female,39,64,Month-to-month,DSL,UPI Autopay,1242.86,77917.82,0,No,No,West,Yes,1,0.372,Medium
CUST8101,Male,26,67,Month-to-month,Fiber,Electronic Check,3471.75,227829.7,1,No,Yes,South,No,0,0.567,Medium
CUST8102,Male,62,64,Two year,DSL,Electronic Check,691.08,42161.83,0,Yes,No,North,No,0,0.134,Low
CUST8103,Female,28,2,One year,DSL,Bank Transfer,1198.45,2378.51,2,Yes,No,North,No,0,0.273,Low
CUST8104,Female,41,26,Two year,Fiber,Credit Card,1927.6,47387.4,4,No,No,Central,No,0,0.363,Medium
CUST8105,Female,30,3,One year,Fiber,Electronic Check,3005.11,8330.45,1,No,No,North,No,0,0.444,Medium
CUST8106,Female,56,48,Month-to-month,DSL,UPI Autopay,593.75,26687.04,3,No,Yes,North,Yes,1,0.52,Medium
CUST8107,Male,47,44,Two year,Fiber,Bank Transfer,585.97,25186.69,0,No,No,North,Yes,1,0.131,Low
CUST8108,Female,42,50,One year,No Internet,UPI Autopay,713.27,33506.2,0,No,No,South,No,0,0.136,Low
CUST8109,Female,44,67,One year,Fiber,UPI Autopay,1449.61,91660.22,0,Yes,No,East,No,0,0.12,Low
CUST8110,Male,59,48,Two year,No Internet,UPI Autopay,1276.18,63081.22,7,No,No,Central,No,0,0.415,Medium
CUST8111,Female,37,9,Month-to-month,DSL,Electronic Check,501.31,4566.74,2,Yes,No,East,No,0,0.719,High
CUST8112,Male,36,43,One year,Fiber,Electronic Check,1745.73,68902.97,4,No,Yes,South,Yes,1,0.398,Medium
CUST8113,Female,29,47,Month-to-month,DSL,Bank Transfer,2107.38,90703.05,1,Yes,No,South,No,0,0.497,Medium
CUST8114,Male,59,49,One year,Fiber,UPI Autopay,1534.82,78324.47,0,Yes,No,Central,No,0,0.179,Low
CUST8115,Female,52,36,Two year,No Internet,Credit Card,3202.45,114140.95,1,No,No,North,No,0,0.2,Low
CUST8116,Female,30,29,Month-to-month,No Internet,Electronic Check,3264.1,96539.31,2,No,No,South,No,0,0.769,High
CUST8117,Female,42,51,Month-to-month,Fiber,Electronic Check,1233.64,59796.78,5,No,Yes,South,No,0,0.777,High
CUST8118,Male,25,29,Month-to-month,Fiber,Credit Card,2157.04,61420.3,6,No,No,South,No,0,0.818,High
CUST8119,Female,55,63,Two year,Fiber,Bank Transfer,3200.62,182841.42,3,Yes,Yes,East,No,0,0.199,Low
CUST8120,Male,26,66,One year,DSL,Electronic Check,941.72,63880.57,3,No,No,South,No,0,0.223,Low
CUST8121,Female,33,49,Month-to-month,No Internet,UPI Autopay,2385.84,113498.85,0,Yes,No,Central,No,0,0.522,Medium
CUST8122,Male,64,35,Month-to-month,Fiber,Bank Transfer,2306.96,83176.66,2,Yes,Yes,West,No,0,0.686,High
CUST8123,Female,63,28,Month-to-month,No Internet,Bank Transfer,2378.17,62209.33,2,Yes,No,North,Yes,1,0.68,High
CUST8124,Female,40,22,Two year,Fiber,UPI Autopay,2842.67,65110.88,1,No,No,South,No,0,0.253,Low
CUST8125,Male,18,54,One year,Fiber,Credit Card,2341.61,130031.94,0,No,No,South,No,0,0.141,Low
CUST8126,Male,28,65,One year,DSL,Credit Card,332.92,21616.36,1,No,No,South,No,0,0.11,Low
CUST8127,Male,52,20,Two year,DSL,Credit Card,1117.7,21331.81,1,No,No,Central,No,0,0.199,Low
CUST8128,Female,23,11,One year,Fiber,Credit Card,3287.18,36545.27,4,Yes,No,East,Yes,1,0.478,Medium
